"MSSubClass","MSZoning","LotFrontage","LotArea","LotShape","LotConfig","Neighborhood","Condition1","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtUnfSF","TotalBsmtSF","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenQual","TotRmsAbvGrd","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","Fence","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
"60","RL",103,13125,"IReg","Corner","SawyerW","Norm","1Fam","2Story",7,5,1991,0,"Gable","HdBoard","HdBoard","None",0,3,3,"PConc",5,2,4,"48","422","1104",5,"Y","SBrkr",912,1215,2127,"1","0",2,1,4,4,8,1,3,"Attchd",1991,1,"3","833","3","3","Y",72,4,"11","2007","WD","Normal",238000
"20","RL",87,11029,"IReg","Corner","NAmes","Norm","1Fam","1Story",6,8,1958,1,"Hip","MetalSd","MetalSd","None",0,4,3,"CBlock",4,1,5,"528","245","1184",5,"Y","SBrkr",1414,0,1414,"1","0",1,0,3,3,6,1,3,"Attchd",1990,1,"2","601","3","3","Y",0,1,"5","2008","WD","Normal",176500
"60","RL",70,8462,"IReg","Inside","SawyerW","Norm","1Fam","2Story",6,5,1994,0,"Gable","HdBoard","HdBoard","BrkFace",105,3,4,"PConc",4,1,6,"814","114","928",5,"Y","SBrkr",936,785,1721,"0","1",2,1,3,4,7,0,0,"Attchd",1994,1,"2","471","3","3","Y",300,1,"7","2007","WD","Normal",201000
"90","RL",67,8777,"Reg","Inside","Edwards","Feedr","Duplex","1.5Fin",5,7,1900,1,"Gable","MetalSd","MetalSd","None",0,2,3,"CBlock",3,1,5,"1084","188","1272",4,"Y","SBrkr",1272,928,2200,"2","0",2,2,4,3,9,0,0,"None",1900,1,"0","0","None","0","N",0,4,"9","2008","WD","Normal",145900
"20","RL",65,10237,"Reg","Inside","Gilbert","RRAn","1Fam","1Story",6,5,2005,1,"Gable","VinylSd","VinylSd","None",0,3,3,"PConc",4,1,6,"28","1288","1316",5,"Y","SBrkr",1316,0,1316,"0","0",2,0,3,4,6,1,4,"Attchd",2005,2,"2","397","3","3","Y",100,1,"10","2006","New","Partial",169990
"120","RL",50,8012,"Reg","Inside","SawyerW","Norm","TwnhsE","1Story",6,5,1993,1,"Gable","Plywood","Plywood","None",0,3,3,"PConc",4,1,2,"165","598","1604",5,"Y","SBrkr",1617,0,1617,"1","0",2,0,2,4,5,1,2,"Attchd",1993,1,"2","533","3","3","Y",0,1,"7","2008","WD","Normal",193000
"20","RL",79,10240,"Reg","Inside","NWAmes","Norm","1Fam","1Story",6,6,1980,0,"Gable","Plywood","Plywood","BrkFace",157,2,4,"CBlock",4,1,4,"625","0","1686",3,"Y","SBrkr",1686,0,1686,"1","0",2,0,3,3,7,1,3,"Attchd",1980,1,"2","612","3","3","Y",384,1,"5","2006","WD","Normal",207500
"20","RL",69.3057953144266,15611,"IReg","Corner","NWAmes","Norm","1Fam","1Story",5,6,1977,0,"Gable","VinylSd","VinylSd","None",0,2,3,"PConc",4,3,5,"767","266","1126",3,"Y","SBrkr",1126,0,1126,"0","1",2,0,3,5,6,0,0,"Attchd",1977,1,"2","540","3","3","Y",180,1,"3","2008","WD","Abnorml",175000
"60","RL",93,11999,"Reg","Inside","NridgHt","Norm","1Fam","2Story",8,5,2003,1,"Hip","VinylSd","VinylSd","BrkFace",340,3,3,"PConc",4,1,1,"0","1181","1181",5,"Y","SBrkr",1234,1140,2374,"0","0",2,1,4,5,10,1,4,"BuiltIn",2003,2,"3","656","3","3","Y",104,1,"5","2007","WD","Normal",285000
"60","RL",69.3057953144266,9900,"Reg","Inside","NWAmes","Feedr","1Fam","2Story",7,5,1968,0,"Gable","MetalSd","MetalSd","BrkFace",342,2,3,"CBlock",3,1,4,"552","280","832",4,"Y","SBrkr",1098,880,1978,"0","0",2,1,4,3,9,1,4,"Attchd",1968,1,"2","486","3","3","Y",0,4,"4","2008","WD","Normal",176000
"20","RL",69.3057953144266,11838,"Reg","Inside","CollgCr","Norm","1Fam","1Story",8,5,2001,0,"Hip","VinylSd","VinylSd","None",0,3,3,"PConc",4,3,1,"0","1753","1753",5,"Y","SBrkr",1788,0,1788,"0","0",2,0,3,5,7,1,3,"Attchd",2001,1,"2","522","3","3","Y",202,1,"6","2009","WD","Normal",236500
"60","RL",69.3057953144266,13006,"IReg","Corner","Gilbert","Norm","1Fam","2Story",7,5,1997,0,"Gable","HdBoard","HdBoard","BrkFace",285,2,3,"PConc",4,1,1,"0","964","964",4,"Y","SBrkr",993,1243,2236,"0","0",2,1,4,4,8,1,3,"BuiltIn",1997,2,"2","642","3","3","Y",0,1,"11","2006","WD","Normal",222000
"20","RL",73,8925,"Slope","Inside","Timber","Norm","1Fam","1Story",8,5,2007,0,"Gable","VinylSd","VinylSd","None",0,3,3,"PConc",4,3,6,"16","1450","1466",5,"Y","SBrkr",1466,0,1466,"0","0",2,0,3,4,7,0,0,"Attchd",2007,2,"3","610","3","3","Y",100,1,"7","2009","WD","Normal",201000
"20","RL",70,9100,"Reg","Inside","NAmes","Norm","1Fam","1Story",5,6,1965,0,"Gable","VinylSd","VinylSd","None",0,2,3,"CBlock",3,1,4,"338","121","925",5,"Y","SBrkr",925,0,925,"0","1",1,0,2,3,5,0,0,"Detchd",1965,1,"1","429","3","3","Y",0,1,"7","2009","WD","Normal",117500
"20","RL",84,11670,"IReg","Corner","Somerst","RRNn","1Fam","1Story",9,5,2006,0,"Hip","VinylSd","ImStucc","Stone",302,4,3,"PConc",5,1,1,"0","1905","1905",5,"Y","SBrkr",1905,0,1905,"0","0",2,0,3,5,8,1,4,"Attchd",2006,2,"3","788","3","3","Y",0,1,"3","2007","WD","Normal",320000
"20","RL",63,8487,"Reg","FR2","CollgCr","Norm","1Fam","1Story",7,5,2004,0,"Gable","VinylSd","VinylSd","BrkFace",210,3,3,"PConc",4,3,6,"20","1480","1500",5,"Y","SBrkr",1500,0,1500,"0","0",2,0,3,4,6,0,0,"Attchd",2004,1,"2","570","3","3","Y",192,1,"8","2009","WD","Normal",190000
"20","RL",313,27650,"Slope","Inside","NAmes","PosA","1Fam","1Story",7,7,1960,1,"Flat","Wd Sdng","Wd Sdng","None",0,2,3,"CBlock",4,4,6,"425","160","585",5,"Y","SBrkr",2069,0,2069,"1","0",2,0,4,4,9,1,4,"Attchd",1960,1,"2","505","3","3","Y",0,1,"11","2008","WD","Normal",242000
"30","RL",52,5825,"IReg","Inside","BrkSide","Norm","1Fam","1Story",4,5,1926,1,"Gable","MetalSd","MetalSd","BrkFace",108,2,4,"PConc",2,2,1,"0","600","600",4,"Y","SBrkr",747,0,747,"0","0",1,0,1,3,5,0,0,"Detchd",1953,1,"2","528","3","3","Y",0,1,"6","2006","WD","Normal",79900
"20","RL",67,10083,"Reg","Inside","SawyerW","Norm","1Fam","1Story",7,5,2003,0,"Gable","VinylSd","VinylSd","None",0,3,3,"PConc",4,1,6,"833","343","1176",5,"Y","SBrkr",1200,0,1200,"1","0",2,0,2,4,5,0,0,"Attchd",2003,1,"2","555","3","3","Y",0,1,"8","2009","WD","Normal",184900
"60","RL",75,9675,"Reg","Inside","Somerst","Norm","1Fam","2Story",7,5,2005,0,"Gable","VinylSd","VinylSd","None",0,3,3,"PConc",4,2,6,"341","772","1113",5,"Y","SBrkr",1113,858,1971,"0","0",2,1,3,4,8,1,4,"Attchd",2005,1,"2","689","3","3","Y",0,1,"2","2009","WD","Normal",253000
"60","RL",73,8760,"Reg","Inside","CollgCr","Norm","1Fam","2Story",7,5,2006,0,"Gable","VinylSd","VinylSd","None",0,3,3,"PConc",4,2,6,"464","927","1391",5,"Y","SBrkr",1391,571,1962,"0","0",2,1,3,4,7,0,0,"Attchd",2006,1,"3","868","3","3","Y",0,1,"8","2006","New","Partial",239799
"70","RL",69.3057953144266,24090,"Reg","Inside","ClearCr","Norm","1Fam","2Story",7,7,1940,1,"Gable","MetalSd","MetalSd","None",0,2,4,"CBlock",3,2,1,"0","1032","1032",5,"Y","SBrkr",1207,1196,2403,"0","0",2,0,4,3,10,2,3,"Attchd",1940,1,"1","349","3","3","Y",56,1,"6","2010","COD","Normal",244400
"90","RL",55,12640,"IReg","Inside","Mitchel","Norm","Duplex","1Story",6,5,1976,0,"Gable","Plywood","Plywood","None",0,2,3,"CBlock",3,4,3,"936","396","1728",3,"Y","SBrkr",1728,0,1728,"0","0",2,0,4,3,8,0,0,"Attchd",1976,1,"2","574","3","3","Y",40,1,"7","2006","WD","Normal",150900
"60","RL",69.3057953144266,8755,"IReg","FR2","Gilbert","RRNn","1Fam","2Story",7,5,1999,0,"Gable","VinylSd","VinylSd","BrkFace",298,3,3,"PConc",4,1,5,"772","220","992",5,"Y","SBrkr",1022,1038,2060,"1","0",2,1,3,4,8,1,3,"BuiltIn",1999,1,"2","390","3","3","Y",0,4,"6","2009","WD","Normal",214000
"90","RL",42,7711,"IReg","Inside","Edwards","Norm","Duplex","1Story",4,3,1977,0,"Gable","MetalSd","MetalSd","None",0,2,3,"PConc",4,4,6,"1440","0","1440",3,"Y","SBrkr",1440,0,1440,"2","0",2,0,4,3,8,0,0,"None",1977,1,"0","0","None","0","N",321,1,"8","2007","Oth","Abnorml",150000
"90","RL",100,25000,"Slope","Inside","Mitchel","Norm","Duplex","1Story",5,4,1967,0,"Gable","HdBoard","Plywood","None",0,2,3,"CBlock",3,3,1,"0","1632","1632",3,"Y","SBrkr",1632,0,1632,"0","0",2,0,4,3,8,0,0,"Attchd",1967,1,"2","576","3","3","P",0,1,"6","2007","WD","Normal",143000
"20","RL",69.3057953144266,14375,"IReg","CulDSac","Timber","Norm","1Fam","SLvl",6,6,1958,0,"Gable","HdBoard","HdBoard","BrkFace",541,2,3,"CBlock",3,1,6,"111","354","819",4,"Y","Other",1344,0,1344,"0","1",1,0,3,4,7,1,4,"Basment",1958,1,"2","525","3","3","Y",0,1,"1","2009","COD","Abnorml",137500
"50","RM",98,8820,"Reg","Corner","OldTown","Norm","1Fam","1.5Fin",5,6,1890,1,"Hip","VinylSd","VinylSd","None",0,2,3,"BrkTil",3,1,2,"1088","0","1088",3,"Y","SBrkr",1188,561,1869,"0","0",1,0,2,3,7,0,0,"Detchd",1963,1,"2","456","3","3","Y",48,1,"9","2009","WD","Normal",124900
"80","RL",70,8163,"Reg","Inside","NAmes","Norm","1Fam","SLvl",5,6,1959,0,"Gable","HdBoard","HdBoard","BrkFace",128,2,4,"CBlock",3,3,5,"748","102","1144",3,"Y","SBrkr",1144,0,1144,"1","0",1,0,3,3,6,1,3,"Attchd",1959,1,"1","796","3","3","Y",86,1,"3","2006","WD","Normal",143000
"20","RL",85,14536,"Reg","Inside","Timber","Norm","1Fam","1Story",8,5,2002,1,"Hip","VinylSd","VinylSd","BrkFace",236,3,3,"PConc",4,3,6,"1300","316","1616",5,"Y","SBrkr",1629,0,1629,"1","0",2,0,3,4,9,1,4,"Attchd",2002,2,"3","808","3","3","Y",0,1,"11","2007","WD","Normal",270000
"60","RL",65,14006,"IReg","Inside","CollgCr","Norm","1Fam","2Story",7,5,2002,0,"Gable","VinylSd","VinylSd","BrkFace",144,3,3,"PConc",4,0,1,"0","936","936",5,"Y","SBrkr",936,840,1776,"0","0",2,1,3,4,7,1,3,"Attchd",2002,1,"2","474","3","3","Y",144,1,"2","2006","WD","Normal",192500
"20","RL",78,9360,"Reg","Inside","NWAmes","Norm","1Fam","1Story",6,7,1972,1,"Hip","Plywood","Plywood","None",0,2,3,"CBlock",3,1,5,"982","179","1161",3,"Y","SBrkr",1381,0,1381,"1","0",1,1,3,4,5,1,3,"Attchd",1972,1,"2","676","3","3","Y",0,1,"3","2010","WD","Normal",197500
"20","RL",60,7200,"Reg","Inside","NAmes","Norm","1Fam","1Story",5,8,1950,1,"Gable","VinylSd","VinylSd","None",0,2,3,"CBlock",3,1,5,"398","317","864",4,"Y","SBrkr",864,0,864,"1","0",1,0,3,4,5,0,0,"Detchd",1980,1,"2","720","3","3","Y",194,1,"7","2007","WD","Normal",129000
"20","RH",60,7800,"Reg","Corner","SawyerW","Norm","1Fam","1Story",5,5,1965,0,"Gable","VinylSd","VinylSd","None",0,2,3,"CBlock",3,1,4,"641","187","828",4,"Y","SBrkr",965,0,965,"1","0",1,0,3,3,6,0,0,"Detchd",1979,1,"1","300","3","3","Y",421,2,"7","2006","WD","Abnorml",119900
"85","RL",60,7200,"Reg","Inside","CollgCr","Norm","1Fam","SFoyer",5,8,1972,1,"Gable","WdShing","HdBoard","None",0,2,4,"CBlock",4,3,6,"660","108","768",4,"Y","SBrkr",768,0,768,"0","1",1,0,2,3,5,0,0,"Detchd",1974,2,"1","396","3","3","Y",192,2,"4","2009","WD","Normal",133900
"60","RL",69.3057953144266,11075,"IReg","Inside","Mitchel","Norm","1Fam","2Story",5,4,1969,0,"Gable","HdBoard","HdBoard","BrkFace",232,2,3,"CBlock",3,3,5,"562","29","784",5,"Y","SBrkr",1168,800,1968,"0","1",2,1,4,3,7,1,1,"Attchd",1969,1,"2","530","3","3","Y",305,2,"9","2008","WD","Normal",172000
"90","RL",35,9400,"IReg","CulDSac","Edwards","Norm","Duplex","SFoyer",6,5,1975,0,"Flat","WdShing","Plywood","BrkFace",250,2,3,"CBlock",4,4,6,"945","0","945",3,"Y","SBrkr",980,0,980,"0","2",2,0,4,3,4,0,0,"None",1975,1,"0","0","None","0","Y",0,1,"10","2006","WD","AdjLand",127500
"90","RH",82,7136,"Slope","Inside","Crawfor","Norm","Duplex","2Story",6,6,1946,1,"Gable","MetalSd","MetalSd","BrkFace",423,2,3,"CBlock",4,1,3,"484","495","979",3,"N","Other",979,979,1958,"0","0",2,0,4,3,8,0,0,"Attchd",1946,1,"2","492","3","3","Y",0,1,"8","2007","WD","Normal",145000
"160","RM",24,1300,"Reg","Inside","Blueste","Norm","TwnhsE","2Story",6,6,1980,0,"Gable","MetalSd","MetalSd","None",0,2,3,"CBlock",4,1,5,"285","276","561",3,"Y","SBrkr",561,668,1229,"0","0",1,1,2,3,5,1,3,"Attchd",1980,2,"2","462","3","3","Y",150,4,"5","2009","WD","Normal",124000
"20","RL",70,7420,"Reg","Inside","Sawyer","Norm","1Fam","1Story",5,5,1962,0,"Hip","MetalSd","MetalSd","None",0,2,3,"CBlock",3,1,3,"417","640","1057",3,"Y","SBrkr",1057,0,1057,"0","0",1,0,3,3,6,0,0,"Detchd",1977,2,"2","576","3","3","Y",0,1,"4","2007","WD","Normal",132000
"20","RL",65,8450,"Reg","Inside","CollgCr","Norm","1Fam","1Story",7,5,2003,0,"Gable","VinylSd","VinylSd","None",0,3,3,"PConc",4,2,6,"699","638","1337",5,"Y","SBrkr",1337,0,1337,"1","0",2,0,3,4,6,0,0,"Attchd",2003,1,"2","531","3","3","Y",0,1,"10","2007","WD","Normal",185000
"160","FV",24,2572,"Reg","FR2","Somerst","Norm","Twnhs","2Story",7,5,1999,0,"Hip","MetalSd","MetalSd","None",0,3,3,"PConc",4,1,5,"604","92","696",5,"Y","SBrkr",696,720,1416,"1","0",2,1,3,4,6,0,0,"Detchd",1999,1,"2","484","3","3","Y",0,1,"5","2010","WD","Normal",155000
"20","RL",50,7207,"IReg","Inside","BrkSide","Norm","1Fam","1Story",5,7,1958,1,"Gable","Wd Sdng","Plywood","None",0,2,4,"CBlock",3,4,4,"696","162","858",4,"Y","SBrkr",858,0,858,"1","0",1,0,2,3,4,0,0,"None",1958,1,"0","0","None","0","Y",117,1,"2","2010","WD","Normal",116500
"60","RL",69.3057953144266,12227,"IReg","Corner","NWAmes","PosN","1Fam","2Story",6,7,1977,1,"Gable","HdBoard","HdBoard","BrkFace",424,2,4,"CBlock",4,1,5,"896","434","1330",3,"Y","SBrkr",1542,1330,2872,"1","0",2,1,4,3,11,1,3,"Attchd",1977,2,"2","619","3","3","Y",550,1,"7","2008","WD","Normal",272000
"160","RL",24,2308,"Reg","Corner","NPkVill","Norm","TwnhsE","2Story",6,6,1976,0,"Gable","Plywood","Brk Cmn","None",0,2,3,"CBlock",4,1,5,"556","248","804",3,"Y","SBrkr",804,744,1548,"1","0",2,1,3,4,7,1,3,"Detchd",1976,1,"2","440","3","3","Y",48,1,"7","2007","WD","Normal",155000
"20","RL",122,11923,"IReg","Corner","CollgCr","Norm","1Fam","1Story",9,5,2007,0,"Gable","VinylSd","VinylSd","None",0,3,3,"PConc",5,1,1,"0","1800","1800",5,"Y","SBrkr",1800,0,1800,"0","0",2,0,2,5,7,0,0,"Attchd",2007,2,"2","702","3","3","Y",288,1,"5","2009","WD","Normal",239000
"60","RL",80,11316,"Reg","Corner","Timber","Norm","1Fam","2Story",7,5,2002,1,"Gable","VinylSd","VinylSd","BrkFace",44,3,3,"PConc",4,1,6,"624","193","817",5,"Y","SBrkr",824,1070,1894,"1","0",2,1,4,4,8,1,4,"BuiltIn",2002,2,"2","510","3","3","Y",0,1,"2","2010","WD","Normal",214900
"60","RL",65,10237,"Reg","Inside","Gilbert","RRAn","1Fam","2Story",6,5,2005,1,"Gable","VinylSd","VinylSd","None",0,3,3,"PConc",4,1,1,"0","783","783",5,"Y","SBrkr",783,701,1484,"0","0",2,1,3,4,8,1,4,"Attchd",2005,2,"2","393","3","3","Y",0,1,"7","2007","New","Partial",178900
"50","RL",130,9600,"Slope","Inside","Crawfor","Norm","1Fam","1.5Fin",5,7,1940,1,"Gable","MetalSd","MetalSd","None",0,3,4,"BrkTil",3,1,3,"428","300","728",5,"Y","SBrkr",976,332,1308,"1","0",1,1,2,3,7,2,3,"Detchd",1940,1,"1","256","3","3","Y",0,1,"6","2009","WD","Normal",160000
"20","RL",69.3057953144266,7390,"IReg","Inside","NAmes","Norm","1Fam","1Story",5,7,1955,0,"Hip","Wd Sdng","Wd Sdng","BrkFace",151,2,3,"CBlock",3,1,5,"902","196","1098",3,"Y","SBrkr",1098,0,1098,"1","0",1,0,3,3,6,0,0,"Attchd",1955,1,"1","260","3","3","Y",0,1,"7","2008","WD","Normal",135000
"50","RM",50,5925,"Reg","Inside","OldTown","Norm","1Fam","1.5Fin",3,6,1910,1,"Gable","VinylSd","VinylSd","None",0,2,3,"BrkTil",3,1,1,"0","600","600",2,"N","SBrkr",600,368,968,"0","0",1,0,2,3,6,0,0,"None",1910,1,"0","0","None","0","Y",0,1,"5","2009","WD","Abnorml",37900
"190","RL",75,10382,"Reg","Inside","NAmes","Norm","2fmCon","SLvl",6,5,1958,0,"Hip","HdBoard","HdBoard","BrkFace",105,2,2,"CBlock",3,4,5,"513","75","588",3,"Y","SBrkr",1095,0,1095,"1","0",1,0,2,3,6,0,0,"Attchd",1958,1,"1","264","3","3","Y",0,1,"3","2006","ConLD","Normal",140000
"50","RL",60,10800,"Reg","Inside","NAmes","Norm","1Fam","1.5Fin",4,4,1949,1,"Gable","AsbShng","AsbShng","None",0,2,3,"CBlock",3,1,1,"0","720","720",3,"N","Other",720,472,1192,"0","0",1,1,4,3,6,0,0,"None",1949,1,"0","0","None","0","Y",0,1,"12","2006","WD","Abnorml",135000
"160","RL",36,2268,"Reg","Inside","NridgHt","Norm","Twnhs","2Story",7,5,2003,1,"Gable","VinylSd","Wd Shng","Stone",106,3,3,"PConc",4,1,6,"567","197","764",5,"Y","SBrkr",764,862,1626,"0","0",2,0,2,4,6,0,0,"BuiltIn",2003,1,"2","474","3","3","Y",0,1,"7","2009","WD","Normal",173000
"120","RL",55,7892,"Reg","Inside","SawyerW","Norm","TwnhsE","1Story",6,5,1979,0,"Gable","Plywood","Plywood","None",0,2,3,"CBlock",4,1,1,"0","918","918",3,"Y","SBrkr",918,0,918,"0","0",2,0,2,3,5,1,3,"Attchd",1979,1,"1","264","3","3","Y",28,1,"4","2010","WD","Normal",99500
"20","FV",95,11639,"Reg","Corner","Somerst","Norm","1Fam","1Story",7,5,2007,1,"Gable","CemntBd","CmentBd","None",0,3,3,"PConc",4,1,1,"0","1428","1428",5,"Y","SBrkr",1428,0,1428,"0","0",2,0,3,4,6,0,0,"Attchd",2007,2,"2","480","3","3","Y",0,1,"12","2008","New","Partial",182000
"70","RL",60,11414,"IReg","Corner","BrkSide","RRAn","1Fam","2Story",7,8,1910,1,"Gable","HdBoard","HdBoard","None",0,2,4,"BrkTil",4,1,1,"0","728","728",3,"N","SBrkr",1136,883,2019,"0","0",1,0,3,4,8,0,0,"Detchd",1997,1,"2","532","3","3","Y",509,4,"10","2009","WD","Normal",167500
"160","FV",69.3057953144266,2651,"Reg","FR2","Somerst","Norm","Twnhs","2Story",7,5,2000,0,"Gable","MetalSd","MetalSd","None",0,3,3,"PConc",4,1,6,"641","32","673",5,"Y","SBrkr",673,709,1382,"1","0",2,1,3,4,6,0,0,"Detchd",2000,1,"2","490","3","3","Y",153,1,"4","2006","WD","Normal",165000
"30","RL",51,5900,"Slope","Inside","BrkSide","Norm","1Fam","1Story",4,7,1923,1,"Gable","Wd Sdng","Wd Sdng","None",0,2,3,"PConc",4,1,1,"0","440","440",3,"Y","Other",869,0,869,"0","0",1,0,2,2,4,0,0,"None",1923,1,"0","0","None","0","Y",0,1,"8","2006","WD","Normal",85500
"120","FV",35,4274,"IReg","Inside","Somerst","Norm","TwnhsE","1Story",7,5,2006,1,"Gable","VinylSd","VinylSd","None",0,3,3,"PConc",4,1,6,"1106","135","1241",5,"Y","SBrkr",1241,0,1241,"1","0",1,1,1,4,4,0,0,"Attchd",2007,2,"2","569","3","3","Y",0,1,"11","2007","New","Partial",199900
"20","RL",68,9450,"Slope","Inside","Edwards","Norm","1Fam","1Story",4,5,1954,0,"Gable","MetalSd","MetalSd","None",0,2,3,"CBlock",3,1,2,"552","342","894",5,"Y","SBrkr",894,0,894,"0","0",1,0,3,3,5,0,0,"Detchd",1999,1,"2","400","3","3","Y",0,1,"5","2007","WD","Abnorml",110000
"20","RL",80,8816,"Reg","Corner","Sawyer","Feedr","1Fam","1Story",5,6,1963,0,"Gable","VinylSd","VinylSd","None",0,2,3,"PConc",3,1,3,"651","470","1121",3,"Y","SBrkr",1121,0,1121,"1","0",1,0,3,3,5,0,0,"Detchd",1963,1,"2","480","3","3","Y",0,2,"6","2009","WD","Normal",139000
"85","RL",69.3057953144266,12122,"IReg","Corner","NAmes","Norm","1Fam","SFoyer",7,9,1961,1,"Gable","CemntBd","CmentBd","Stone",210,4,3,"CBlock",3,3,5,"867","77","944",4,"Y","SBrkr",999,0,999,"1","0",1,0,3,5,6,0,0,"Attchd",1961,1,"2","588","3","3","Y",144,1,"7","2008","WD","Normal",178400
"60","RL",98,12203,"IReg","Corner","NoRidge","Norm","1Fam","2Story",8,5,1998,1,"Hip","VinylSd","VinylSd","BrkFace",975,3,3,"PConc",4,1,6,"854","371","1225",5,"Y","SBrkr",1276,1336,2612,"1","0",2,1,4,4,8,1,3,"Attchd",1998,2,"3","676","3","3","Y",250,1,"7","2009","WD","Normal",336000
"20","RL",43,3182,"Reg","Inside","Blmngtn","Norm","1Fam","1Story",7,5,2007,0,"Gable","VinylSd","VinylSd","BrkFace",16,3,3,"PConc",4,3,1,"0","1266","1266",5,"Y","SBrkr",1266,0,1266,"0","0",2,0,2,4,6,1,4,"Attchd",2007,2,"2","388","3","3","Y",100,1,"3","2008","WD","Normal",159895
"60","RL",69.3057953144266,11250,"Reg","Corner","CollgCr","Norm","1Fam","2Story",8,5,2002,0,"Gable","CemntBd","CmentBd","None",0,3,3,"PConc",4,2,1,"0","1128","1128",5,"Y","SBrkr",1149,1141,2290,"0","0",2,1,4,4,9,1,4,"Attchd",2002,1,"2","779","3","3","Y",0,1,"5","2008","WD","Normal",255900
"90","RL",75,10125,"Reg","Inside","Mitchel","Norm","Duplex","1.5Fin",5,5,1977,0,"Gable","Plywood","Plywood","None",0,2,3,"CBlock",0,0,1,"0","0","0",3,"Y","SBrkr",1302,432,1734,"0","0",2,0,4,4,8,0,0,"Attchd",1977,1,"2","539","3","3","Y",0,1,"8","2009","COD","Normal",126000
"190","RL",68,10880,"Reg","Inside","Edwards","Norm","2fmCon","1Story",5,5,1950,0,"Gable","MetalSd","MetalSd","None",0,2,3,"CBlock",3,1,5,"1040","124","1164",3,"N","SBrkr",1164,0,1164,"1","0",1,0,3,3,5,0,0,"Detchd",1950,1,"1","240","3","3","Y",0,1,"8","2008","ConLD","Normal",125000
"50","RM",59,5310,"Reg","Corner","OldTown","Feedr","1Fam","1.5Fin",6,8,1910,1,"Hip","VinylSd","VinylSd","None",0,2,4,"CBlock",3,1,1,"0","485","485",4,"Y","SBrkr",1001,634,1635,"0","0",1,0,2,4,5,0,0,"Attchd",1950,1,"1","255","2","3","Y",394,1,"6","2006","WD","Normal",117000
"20","RL",83,10159,"IReg","Inside","NridgHt","Norm","1Fam","1Story",9,5,2009,1,"Hip","VinylSd","VinylSd","Stone",450,4,3,"PConc",5,3,6,"1646","284","1930",5,"Y","SBrkr",1940,0,1940,"1","0",2,1,3,5,8,1,4,"Attchd",2010,2,"3","606","3","3","Y",168,1,"4","2010","New","Partial",395192
"60","RL",69.3057953144266,12046,"IReg","Inside","NWAmes","Norm","1Fam","2Story",6,6,1976,0,"Gable","Plywood","Plywood","BrkFace",298,2,3,"CBlock",3,1,2,"156","692","848",3,"Y","SBrkr",1118,912,2030,"0","0",2,1,4,4,8,1,3,"Attchd",1976,2,"2","551","3","3","Y",0,1,"6","2007","WD","Normal",195000
"60","FV",65,8125,"Reg","Inside","Somerst","Norm","1Fam","2Story",7,5,2006,0,"Gable","VinylSd","VinylSd","None",0,3,3,"PConc",4,1,1,"0","770","770",5,"Y","SBrkr",778,798,1576,"0","0",2,1,3,4,6,0,0,"Attchd",2006,1,"2","614","3","3","Y",0,1,"8","2006","New","Partial",197000
"60","RL",82,9452,"Reg","Inside","NoRidge","Norm","1Fam","2Story",8,5,1997,1,"Gable","VinylSd","VinylSd","BrkFace",423,3,3,"PConc",4,1,6,"1074","322","1396",5,"Y","SBrkr",1407,985,2392,"1","0",2,1,3,4,7,1,3,"Attchd",1997,2,"3","870","3","3","Y",0,1,"6","2006","WD","Normal",348000
"70","RM",121,17671,"Reg","Corner","OldTown","Artery","1Fam","2Story",8,9,1882,1,"Gable","Wd Sdng","Wd Sdng","None",0,3,4,"BrkTil",3,1,4,"216","700","916",4,"Y","SBrkr",916,826,1742,"0","0",1,1,4,4,8,1,4,"Attchd",1925,1,"2","424","3","3","P",0,1,"11","2009","WD","Normal",168000
"60","RL",80,9760,"Reg","Inside","NAmes","Norm","1Fam","2Story",6,8,1964,1,"Hip","Wd Sdng","Wd Sdng","BrkFace",340,2,3,"CBlock",3,4,4,"536","169","822",4,"Y","SBrkr",1020,831,1851,"0","0",2,1,3,4,7,1,2,"Attchd",1964,1,"2","440","3","3","Y",239,1,"7","2007","WD","Normal",187000
"60","RL",68,8846,"Reg","Inside","CollgCr","Norm","1Fam","2Story",6,5,2005,1,"Gable","VinylSd","VinylSd","None",0,2,3,"PConc",4,1,1,"0","750","750",5,"Y","SBrkr",750,750,1500,"0","0",2,1,3,4,6,0,0,"Attchd",2005,1,"2","564","3","3","Y",0,1,"8","2006","New","Partial",173900
"20","RL",96,12456,"Reg","FR2","NridgHt","Norm","1Fam","1Story",10,5,2006,1,"Hip","CemntBd","CmentBd","Stone",230,4,3,"PConc",5,4,6,"1172","528","1700",5,"Y","SBrkr",1718,0,1718,"1","0",2,0,3,5,7,1,4,"Attchd",2008,2,"3","786","3","3","Y",216,1,"7","2009","WD","Normal",337500
